company,rating,location,revdate,recommends,outlook,ceo_opinion,wlbalance,career_ops
Oracle,2.0,,06-05-2017,n,neutral,disapproves,4.0,2.0
Oracle,2.0,,06-06-2017,,,,,
Oracle,2.0,,06-05-2017,n,neutral,disapproves,4.0,2.0
Oracle,2.0,,06-06-2017,,,,,
Oracle,4.0,,05-22-2017,n,positive,disapproves,5.0,4.0
Oracle,4.0,,05-22-2017,y,positive,,,
Oracle,3.0,,06-05-2017,,,,,
Oracle,3.0,"Tampa, FL",06-05-2017,y,neutral,no opinion,3.0,3.0
Oracle,3.0,,06-05-2017,n,neutral,no opinion,4.0,3.0
Oracle,3.0,,06-05-2017,,,,,
Oracle,3.0,"Redwood City, CA",06-05-2017,n,neutral,no opinion,4.0,4.0
Oracle,3.0,,06-05-2017,y,neutral,no opinion,3.0,2.0
Oracle,2.0,"Deerfield, IL",06-02-2017,n,neutral,no opinion,4.0,4.0
Oracle,3.0,"Chicago, IL",06-04-2017,,,,4.0,4.0
Oracle,3.0,,06-04-2017,n,negative,disapproves,4.0,3.0
Oracle,1.0,,06-25-2017,n,,,,
Oracle,1.0,"Miami, FL",06-25-2017,n,positive,disapproves,1.0,4.0
Oracle,4.0,"Burlington, MA",05-09-2017,n,neutral,disapproves,3.0,2.0
Oracle,5.0,"Redwood City, CA",05-19-2017,y,positive,approves,5.0,5.0
Oracle,4.0,"Burlington, MA",05-19-2017,y,neutral,approves,4.0,4.0
Oracle,3.0,"Santa Clara, CA",05-30-2017,,,,5.0,4.0
Oracle,3.0,"Austin, TX",05-31-2017,y,,,5.0,4.0
Oracle,3.0,"Santa Clara, CA",05-30-2017,,,,5.0,4.0
Oracle,3.0,"Austin, TX",05-31-2017,y,,,5.0,4.0
Oracle,3.0,,06-02-2017,n,neutral,disapproves,1.0,4.0
Oracle,3.0,,06-02-2017,n,negative,disapproves,2.0,4.0
Oracle,5.0,"Santa Clara, CA",05-18-2017,y,positive,approves,5.0,5.0
Oracle,4.0,"Denver, CO",05-10-2017,y,positive,disapproves,4.0,5.0
Oracle,4.0,,05-18-2017,n,neutral,no opinion,3.0,2.0
Oracle,4.0,"Chicago, IL",05-18-2017,y,positive,approves,5.0,4.0
Oracle,3.0,,05-30-2017,n,negative,disapproves,2.0,1.0
Oracle,3.0,,06-01-2017,,,,,
Oracle,5.0,"Miami, FL",05-10-2017,,,,5.0,3.0
Oracle,4.0,"New York, NY",05-17-2017,y,positive,approves,5.0,5.0
Oracle,4.0,"Chicago, IL",05-17-2017,y,positive,no opinion,5.0,5.0
Oracle,4.0,,05-17-2017,,,,,
Oracle,4.0,,05-17-2017,y,,,4.0,5.0
Oracle,4.0,"Atlanta, GA",05-17-2017,y,positive,disapproves,4.0,5.0
Oracle,5.0,"Redwood City, CA",05-16-2017,y,positive,approves,5.0,5.0
Oracle,3.0,,05-30-2017,,,,,
Oracle,3.0,"Redwood City, CA",05-30-2017,n,neutral,,1.0,2.0
Oracle,5.0,"Nashua, NH",05-15-2017,,,,,
Oracle,1.0,"Burlington, MA",06-20-2017,n,neutral,no opinion,1.0,1.0
Oracle,1.0,,06-20-2017,n,negative,disapproves,3.0,1.0
Oracle,2.0,,05-30-2017,n,neutral,no opinion,3.0,4.0
Oracle,4.0,"Burlington, MA",05-15-2017,y,positive,approves,5.0,3.0
Oracle,4.0,,05-15-2017,y,positive,approves,4.0,4.0
Oracle,5.0,,05-14-2017,,,,5.0,5.0
Oracle,4.0,"Santa Monica, CA",05-09-2017,y,positive,approves,5.0,5.0
Oracle,2.0,"Lehi, UT",05-29-2017,n,negative,approves,3.0,4.0
Oracle,5.0,,05-10-2017,,,,5.0,5.0
Oracle,2.0,,05-28-2017,n,negative,disapproves,2.0,4.0
Oracle,4.0,"Burlington, MA",05-12-2017,y,neutral,approves,5.0,4.0
Oracle,3.0,"Jacksonville, FL",05-24-2017,,,,4.0,3.0
Oracle,3.0,"Broomfield, CO",05-26-2017,n,neutral,disapproves,3.0,4.0
Oracle,3.0,,05-26-2017,n,negative,no opinion,2.0,5.0
Oracle,3.0,"San Mateo, CA",05-26-2017,,,,3.0,3.0
Oracle,3.0,,05-23-2017,,,,4.0,2.0
Oracle,3.0,,05-24-2017,n,neutral,no opinion,1.0,2.0
Oracle,3.0,"Redwood Shores, CA",05-25-2017,y,neutral,approves,5.0,3.0
Oracle,3.0,"Deerfield, IL",05-25-2017,n,neutral,no opinion,3.0,3.0
Oracle,3.0,"Santa Clara, CA",05-25-2017,n,neutral,no opinion,3.0,4.0
Oracle,3.0,,05-25-2017,n,positive,disapproves,4.0,3.0
Oracle,5.0,,05-10-2017,y,positive,approves,5.0,4.0
Oracle,4.0,"Redwood Shores, CA",05-10-2017,y,negative,approves,3.0,2.0
Oracle,3.0,,05-23-2017,,,,4.0,3.0
Oracle,3.0,"Austin, TX",05-24-2017,y,positive,no opinion,4.0,4.0
Oracle,3.0,,05-24-2017,n,neutral,disapproves,,
Oracle,3.0,"San Francisco, CA",05-24-2017,y,positive,no opinion,5.0,3.0
Oracle,5.0,,05-08-2017,,,,,
Oracle,5.0,,05-09-2017,,,,,
Oracle,2.0,"Redwood City, CA",05-23-2017,n,neutral,approves,5.0,2.0
Oracle,4.0,,05-09-2017,y,positive,approves,4.0,4.0
Oracle,4.0,,05-09-2017,y,positive,approves,4.0,4.0
Oracle,4.0,,05-09-2017,,,,4.0,3.0
Oracle,4.0,"Redwood City, CA",05-09-2017,y,positive,no opinion,3.0,4.0
Oracle,3.0,"Seattle, WA",05-19-2017,n,negative,disapproves,4.0,2.0
Oracle,3.0,,05-23-2017,,,,,
Oracle,3.0,,05-23-2017,y,neutral,approves,3.0,4.0
Oracle,3.0,,05-23-2017,n,neutral,no opinion,4.0,3.0
Oracle,3.0,,05-23-2017,y,positive,approves,2.0,3.0
Oracle,3.0,,05-23-2017,y,neutral,no opinion,3.0,3.0
Oracle,3.0,,05-23-2017,n,neutral,no opinion,4.0,3.0
Oracle,3.0,,05-23-2017,y,positive,approves,2.0,3.0
Oracle,3.0,,05-23-2017,y,neutral,no opinion,3.0,3.0
Oracle,3.0,,05-23-2017,n,positive,no opinion,1.0,3.0
Oracle,5.0,,05-08-2017,y,positive,approves,5.0,5.0
Oracle,1.0,"Lehi, UT",06-12-2017,n,negative,approves,3.0,5.0
Oracle,4.0,"New York, NY",05-08-2017,y,positive,no opinion,5.0,3.0
Oracle,4.0,"Broomfield, CO",05-08-2017,y,neutral,approves,4.0,4.0
Oracle,3.0,,05-22-2017,n,negative,disapproves,2.0,2.0
Oracle,3.0,,05-22-2017,,,,4.0,4.0
Oracle,3.0,"Redwood City, CA",05-18-2017,y,neutral,no opinion,4.0,3.0
Oracle,3.0,,05-19-2017,y,neutral,no opinion,3.0,4.0
Oracle,1.0,"Redwood City, CA",06-10-2017,n,negative,disapproves,4.0,1.0
Oracle,4.0,"Columbia, MD",04-19-2017,y,positive,no opinion,4.0,3.0
Oracle,3.0,,05-18-2017,,,,3.0,
Oracle,3.0,,05-19-2017,n,neutral,disapproves,3.0,3.0
Oracle,3.0,,05-19-2017,,,,,
Oracle,4.0,"Burlington, MA",05-02-2017,y,negative,,3.0,4.0
Oracle,5.0,,05-04-2017,,,,5.0,
Oracle,4.0,"San Bruno, CA",05-03-2017,y,,,3.0,3.0
Oracle,4.0,"San Bruno, CA",05-03-2017,y,,,3.0,3.0
Oracle,4.0,,05-04-2017,,,,4.0,5.0
Oracle,4.0,,05-04-2017,,,,,
Oracle,3.0,,05-18-2017,y,,,4.0,3.0
Oracle,3.0,,05-18-2017,y,positive,no opinion,4.0,3.0
Oracle,5.0,,05-03-2017,,,,,
Oracle,1.0,,06-07-2017,n,negative,disapproves,1.0,1.0
Oracle,4.0,"Denver, CO",05-02-2017,,,,,
Oracle,4.0,,05-03-2017,y,negative,approves,5.0,5.0
Oracle,4.0,,05-03-2017,y,positive,no opinion,5.0,3.0
Oracle,4.0,,05-03-2017,y,positive,approves,4.0,5.0
Oracle,3.0,"Denver, CO",05-15-2017,n,neutral,no opinion,2.0,4.0
Oracle,3.0,,05-17-2017,,,,,
Oracle,3.0,,05-17-2017,y,negative,approves,1.0,3.0
Oracle,3.0,,05-17-2017,,,,5.0,3.0
Oracle,3.0,"Denver, CO",05-17-2017,,,,3.0,4.0
Oracle,5.0,,05-02-2017,y,positive,approves,5.0,5.0
Oracle,1.0,,06-07-2017,n,negative,disapproves,2.0,1.0
Oracle,2.0,"Redwood Shores, CA",05-17-2017,n,negative,no opinion,2.0,3.0
Oracle,1.0,,06-06-2017,n,negative,disapproves,1.0,1.0
Oracle,1.0,,06-06-2017,n,negative,disapproves,1.0,1.0
Oracle,4.0,"Austin, TX",05-02-2017,y,positive,,3.0,4.0
Oracle,4.0,,05-02-2017,y,positive,disapproves,4.0,4.0
Oracle,4.0,"Redwood City, CA",05-02-2017,y,positive,no opinion,4.0,4.0
Oracle,3.0,"Columbus, OH",05-14-2017,y,neutral,no opinion,2.0,4.0
Oracle,3.0,,05-16-2017,,,,,
Oracle,4.0,"Redwood City, CA",04-29-2017,y,positive,approves,4.0,3.0
Oracle,5.0,,04-30-2017,,,,4.0,4.0
Oracle,5.0,"Philadelphia, PA",05-01-2017,y,neutral,no opinion,5.0,4.0
Oracle,5.0,,05-01-2017,,,,,
Oracle,4.0,"Santa Clara, CA",04-26-2017,,,,,
Oracle,2.0,,05-16-2017,,,,3.0,2.0
Oracle,4.0,"Boston, MA",05-01-2017,y,,,4.0,3.0
Oracle,3.0,,05-11-2017,,,,3.0,4.0
Oracle,3.0,,05-15-2017,n,neutral,,5.0,5.0
Oracle,3.0,"Burlington, MA",05-15-2017,n,neutral,,5.0,4.0
Oracle,3.0,,05-15-2017,y,neutral,approves,3.0,3.0
Oracle,3.0,,05-15-2017,,,,,
Oracle,5.0,,04-30-2017,,,,,
Oracle,1.0,,06-05-2017,n,negative,disapproves,1.0,1.0
Oracle,1.0,,06-05-2017,n,negative,disapproves,1.0,1.0
Oracle,4.0,,04-30-2017,,,,,
Oracle,4.0,"Morrisville, NC",04-27-2017,,,,4.0,4.0
Oracle,1.0,,06-02-2017,n,negative,approves,3.0,3.0
Oracle,3.0,,05-10-2017,y,positive,no opinion,4.0,5.0
Oracle,3.0,"Orlando, FL",05-11-2017,n,neutral,no opinion,5.0,2.0
Oracle,3.0,"San Jose, CA",05-13-2017,n,negative,disapproves,3.0,4.0
Oracle,4.0,,04-28-2017,y,positive,,4.0,4.0
Oracle,4.0,,04-28-2017,n,,,4.0,3.0
Oracle,4.0,,04-28-2017,,,,,
Oracle,4.0,,04-28-2017,n,,,4.0,3.0
Oracle,4.0,,04-28-2017,,,,,
Oracle,3.0,,05-10-2017,y,positive,disapproves,4.0,3.0
Oracle,3.0,,05-10-2017,,,,,
Oracle,1.0,,06-01-2017,n,negative,disapproves,,
Oracle,2.0,,05-11-2017,n,,,1.0,3.0
Oracle,4.0,"New Haven, CT",04-22-2017,y,neutral,no opinion,2.0,4.0
Oracle,3.0,,05-09-2017,,,,,
Oracle,5.0,,04-26-2017,y,positive,no opinion,4.0,5.0
Oracle,3.0,,05-10-2017,n,neutral,no opinion,4.0,1.0
Oracle,4.0,"Redwood City, CA",04-25-2017,y,,,4.0,4.0
Oracle,5.0,,04-23-2017,y,,,5.0,3.0
Oracle,5.0,,04-24-2017,y,positive,approves,5.0,4.0
Oracle,2.0,,05-08-2017,n,neutral,no opinion,3.0,3.0
Oracle,2.0,"Redwood City, CA",05-05-2017,n,neutral,disapproves,3.0,2.0
Oracle,2.0,,05-09-2017,,,,2.0,2.0
Oracle,2.0,,05-09-2017,n,,,4.0,2.0
Oracle,5.0,"Austin, TX",04-20-2017,y,positive,approves,4.0,4.0
Oracle,4.0,,04-24-2017,y,,,5.0,5.0
Oracle,4.0,"Burlington, MA",04-24-2017,y,positive,,5.0,5.0
Oracle,5.0,"Austin, TX",04-20-2017,y,positive,approves,4.0,4.0
Oracle,4.0,,04-24-2017,y,,,5.0,5.0
Oracle,4.0,"Burlington, MA",04-24-2017,y,positive,,5.0,5.0
Oracle,4.0,"Colorado Springs, CO",04-24-2017,y,positive,no opinion,4.0,4.0
Oracle,3.0,"Reston, VA",05-06-2017,n,neutral,no opinion,1.0,3.0
Oracle,3.0,,05-08-2017,y,negative,approves,3.0,3.0
Oracle,4.0,"Austin, TX",04-21-2017,y,positive,no opinion,3.0,3.0
Oracle,5.0,,04-23-2017,,,,,
Oracle,5.0,,04-23-2017,y,positive,approves,3.0,5.0
Oracle,2.0,"Austin, TX",05-06-2017,n,negative,no opinion,2.0,3.0
Oracle,3.0,,05-05-2017,,,,3.0,
Oracle,1.0,"Burlington, MA",05-25-2017,n,negative,disapproves,1.0,2.0
Oracle,1.0,"Remote, OR",05-26-2017,n,negative,disapproves,4.0,4.0
Oracle,1.0,,05-26-2017,n,negative,disapproves,1.0,1.0
Oracle,2.0,"Burlington, MA",05-01-2017,n,neutral,no opinion,3.0,4.0
Oracle,2.0,"Denver, CO",05-04-2017,n,negative,disapproves,1.0,3.0
Oracle,4.0,,04-20-2017,,,,3.0,3.0
Oracle,4.0,,04-20-2017,y,positive,no opinion,5.0,5.0
Oracle,1.0,,05-25-2017,n,negative,disapproves,2.0,3.0
Oracle,3.0,,05-03-2017,,,,,
Oracle,2.0,"San Jose, CA",05-02-2017,,,,2.0,3.0
Oracle,2.0,,05-03-2017,n,positive,disapproves,2.0,4.0
Oracle,1.0,,05-23-2017,n,negative,,1.0,1.0
Oracle,4.0,"Redwood Shores, CA",04-18-2017,y,positive,approves,4.0,4.0
Oracle,4.0,,04-18-2017,y,positive,approves,4.0,5.0
Oracle,4.0,,04-18-2017,,,,,
Oracle,3.0,"Santa Clara, CA",04-30-2017,,,,,
Oracle,4.0,"Boston, MA",04-17-2017,y,positive,no opinion,4.0,3.0
Oracle,4.0,"Burlington, MA",04-17-2017,y,positive,approves,5.0,4.0
Oracle,3.0,,05-01-2017,n,neutral,,,
Oracle,5.0,"Redwood Shores, CA",04-16-2017,y,positive,no opinion,5.0,5.0
Oracle,4.0,,04-16-2017,y,positive,no opinion,5.0,4.0
Oracle,3.0,"Redwood Shores, CA",04-28-2017,n,neutral,disapproves,2.0,1.0
Oracle,3.0,"Redwood City, CA",04-30-2017,y,,,4.0,3.0
Oracle,4.0,,04-13-2017,n,negative,disapproves,1.0,1.0
Oracle,4.0,"Saint Louis, MO",04-13-2017,y,positive,approves,4.0,3.0
Oracle,5.0,,04-15-2017,y,positive,approves,5.0,5.0
Oracle,1.0,"Dallas, TX",05-20-2017,n,negative,disapproves,1.0,2.0
Oracle,4.0,"Santa Clara, CA",04-14-2017,y,positive,no opinion,5.0,4.0
Oracle,5.0,,04-13-2017,y,positive,approves,5.0,5.0
Oracle,1.0,"Dallas, TX",05-20-2017,n,negative,disapproves,1.0,2.0
Oracle,4.0,"Santa Clara, CA",04-14-2017,y,positive,no opinion,5.0,4.0
Oracle,5.0,,04-13-2017,y,positive,approves,5.0,5.0
Oracle,2.0,"Austin, TX",04-29-2017,n,negative,disapproves,1.0,4.0
Oracle,1.0,,05-19-2017,n,negative,disapproves,1.0,2.0
Oracle,4.0,"Burlington, MA",04-14-2017,y,neutral,no opinion,4.0,4.0
Oracle,3.0,,04-28-2017,y,positive,,,
Oracle,4.0,"Raleigh, NC",04-03-2017,,,,4.0,4.0
Oracle,4.0,,04-13-2017,y,positive,approves,4.0,2.0
Oracle,4.0,"Minneapolis, MN",04-13-2017,y,positive,approves,,
Oracle,3.0,,04-27-2017,,,,4.0,3.0
Oracle,3.0,,04-27-2017,n,neutral,no opinion,3.0,3.0
Oracle,3.0,"Redwood Shores, CA",04-27-2017,,,,2.0,3.0
Oracle,3.0,,04-27-2017,,,,2.0,4.0
Oracle,5.0,,04-12-2017,,,,,
Oracle,4.0,"Minneapolis, MN",04-04-2017,y,positive,approves,3.0,4.0
Oracle,4.0,,04-12-2017,y,positive,approves,4.0,5.0
Oracle,4.0,"Redwood City, CA",04-12-2017,,,,5.0,4.0
Oracle,4.0,,04-12-2017,,,,4.0,3.0
Oracle,3.0,,04-23-2017,n,negative,disapproves,5.0,3.0
Oracle,3.0,"Redwood City, CA",04-24-2017,y,positive,disapproves,5.0,2.0
Oracle,3.0,,04-26-2017,y,positive,,4.0,1.0
Oracle,5.0,,04-11-2017,y,positive,approves,,
Oracle,5.0,,04-11-2017,y,positive,approves,5.0,4.0
Oracle,1.0,"San Antonio, TX",05-16-2017,n,negative,disapproves,1.0,
Oracle,1.0,,05-17-2017,n,negative,disapproves,1.0,4.0
Oracle,4.0,,04-11-2017,,,,,
Oracle,4.0,,04-11-2017,,,,,
Oracle,4.0,"Redwood City, CA",04-11-2017,,,,,
Oracle,4.0,,04-11-2017,y,negative,approves,4.0,5.0
Oracle,4.0,,04-11-2017,y,negative,approves,4.0,5.0
Oracle,4.0,,04-11-2017,,,,,
Oracle,5.0,,04-10-2017,y,positive,approves,5.0,5.0
Oracle,4.0,"Chicago, IL",04-10-2017,y,positive,approves,4.0,4.0
Oracle,3.0,"San Francisco, CA",04-23-2017,y,,,1.0,5.0
Oracle,3.0,,04-24-2017,,,,,
Oracle,4.0,"Sunnyvale, CA",04-07-2017,,,,5.0,3.0
Oracle,3.0,"Orlando, FL",04-14-2017,n,neutral,no opinion,3.0,2.0
Oracle,3.0,"Santa Clara, CA",04-20-2017,n,negative,disapproves,5.0,4.0
Oracle,4.0,"Redwood City, CA",04-08-2017,y,positive,approves,4.0,3.0
Oracle,2.0,"Minneapolis, MN",04-18-2017,n,negative,disapproves,3.0,2.0
Oracle,4.0,,04-07-2017,y,neutral,no opinion,5.0,3.0
Oracle,3.0,"San Francisco, CA",04-19-2017,n,positive,no opinion,1.0,2.0
Oracle,3.0,,04-21-2017,y,positive,approves,4.0,5.0
Oracle,2.0,"San Jose, CA",04-20-2017,n,negative,disapproves,3.0,4.0
Oracle,4.0,"San Diego, CA",04-06-2017,y,positive,no opinion,3.0,5.0
Oracle,4.0,,04-06-2017,y,positive,approves,5.0,4.0
Oracle,3.0,"Reston, VA",04-16-2017,n,positive,approves,2.0,3.0
Oracle,3.0,,04-20-2017,,,,,
Oracle,3.0,,04-20-2017,y,neutral,no opinion,5.0,3.0
Oracle,3.0,"Reston, VA",04-16-2017,n,positive,approves,2.0,3.0
Oracle,3.0,,04-20-2017,,,,,
Oracle,3.0,,04-20-2017,y,neutral,no opinion,5.0,3.0
Oracle,4.0,"Burlington, MA",04-05-2017,y,positive,,4.0,5.0
Oracle,4.0,,04-05-2017,y,positive,approves,3.0,3.0
Oracle,3.0,,04-19-2017,,,,,
Oracle,5.0,,04-04-2017,y,positive,no opinion,2.0,4.0
Oracle,2.0,,04-19-2017,n,neutral,disapproves,3.0,2.0
Oracle,5.0,"Hillsboro, OR",03-31-2017,y,neutral,no opinion,5.0,3.0
Oracle,4.0,"Austin, TX",04-04-2017,y,positive,approves,3.0,4.0
Oracle,3.0,,04-18-2017,,,,1.0,2.0
Oracle,5.0,"Burlington, MA",04-03-2017,y,positive,approves,5.0,5.0
Oracle,2.0,,04-17-2017,,,,3.0,3.0
Oracle,2.0,"Atlanta, GA",04-17-2017,n,positive,disapproves,2.0,2.0
Oracle,4.0,,04-03-2017,,,,,
Oracle,4.0,,04-03-2017,y,positive,approves,,
Oracle,4.0,,04-03-2017,y,positive,approves,4.0,3.0
Oracle,4.0,,04-03-2017,n,neutral,no opinion,3.0,4.0
Oracle,3.0,"Boston, MA",04-13-2017,n,neutral,no opinion,4.0,1.0
Oracle,3.0,"Austin, TX",04-17-2017,,,,4.0,4.0
Oracle,3.0,"Boston, MA",04-13-2017,n,neutral,no opinion,4.0,1.0
Oracle,3.0,"Austin, TX",04-17-2017,,,,4.0,4.0
Oracle,3.0,"Reston, VA",04-17-2017,,,,4.0,4.0
Oracle,3.0,,04-17-2017,,,,4.0,2.0
Oracle,3.0,"Redwood City, CA",04-17-2017,y,positive,no opinion,4.0,3.0
Oracle,4.0,"San Francisco, CA",03-31-2017,y,positive,approves,3.0,3.0
Oracle,1.0,"San Antonio, TX",05-06-2017,n,,,1.0,4.0
Oracle,4.0,,04-02-2017,y,positive,approves,4.0,2.0
Oracle,3.0,"Redwood City, CA",04-14-2017,y,neutral,approves,5.0,3.0
Oracle,4.0,,04-01-2017,y,positive,no opinion,3.0,3.0
Oracle,4.0,"Redwood Shores, CA",04-01-2017,y,positive,no opinion,5.0,4.0
Oracle,3.0,"New York, NY",04-11-2017,n,neutral,disapproves,2.0,2.0
Oracle,4.0,,03-31-2017,,,,,
Oracle,4.0,"Santa Clarita, CA",03-31-2017,y,positive,approves,4.0,4.0
Oracle,3.0,"Raleigh, NC",04-12-2017,n,neutral,no opinion,2.0,4.0
Oracle,3.0,,04-14-2017,,,,,
Oracle,3.0,"Redwood City, CA",04-14-2017,y,positive,approves,4.0,4.0
Oracle,5.0,"Redwood City, CA",03-30-2017,y,positive,approves,5.0,
Oracle,3.0,"Marlborough, MA",04-05-2017,n,neutral,no opinion,4.0,2.0
Oracle,2.0,"Orlando, FL",04-11-2017,n,negative,no opinion,1.0,3.0
Oracle,3.0,,04-12-2017,n,neutral,disapproves,4.0,2.0
Oracle,3.0,,04-13-2017,n,neutral,no opinion,3.0,4.0
Oracle,3.0,,04-13-2017,,,,3.0,3.0
Oracle,5.0,,03-29-2017,y,positive,,5.0,5.0
Oracle,5.0,,03-29-2017,,,,2.0,2.0
Oracle,4.0,,03-28-2017,y,positive,no opinion,4.0,3.0
Oracle,4.0,,03-29-2017,y,positive,approves,5.0,2.0
Oracle,4.0,,03-29-2017,y,neutral,no opinion,4.0,5.0
Oracle,3.0,,04-12-2017,,,,,
Oracle,3.0,,04-12-2017,n,positive,disapproves,4.0,2.0
Oracle,5.0,"San Francisco, CA",03-28-2017,y,positive,no opinion,5.0,2.0
Oracle,3.0,,04-08-2017,n,negative,approves,4.0,3.0
Oracle,3.0,,04-10-2017,,,,,
Oracle,3.0,"Burlington, MA",04-11-2017,,,,4.0,4.0
Oracle,2.0,"Bedford, MA",04-10-2017,n,negative,disapproves,3.0,1.0
Oracle,4.0,,03-22-2017,y,positive,no opinion,5.0,4.0
Oracle,2.0,"Denver, CO",04-07-2017,n,negative,disapproves,2.0,1.0
Oracle,2.0,,04-11-2017,,,,2.0,3.0
Oracle,2.0,,04-11-2017,n,,,3.0,2.0
Oracle,4.0,,03-27-2017,y,positive,approves,5.0,5.0
Oracle,4.0,,03-27-2017,y,positive,approves,5.0,5.0
Oracle,4.0,,03-27-2017,,,,,
Oracle,4.0,"Atlanta, GA",03-27-2017,n,negative,,3.0,3.0
Oracle,4.0,"San Francisco, CA",03-27-2017,y,neutral,no opinion,3.0,4.0
Oracle,3.0,"Chicago, IL",04-06-2017,n,negative,disapproves,4.0,4.0
Oracle,3.0,,04-10-2017,y,positive,no opinion,2.0,3.0
Oracle,2.0,,04-09-2017,,,,1.0,2.0
Oracle,4.0,,03-26-2017,y,positive,no opinion,4.0,4.0
Oracle,4.0,"Naples, FL",03-26-2017,,,,4.0,4.0
Oracle,3.0,"Omaha, NE",04-07-2017,n,negative,no opinion,4.0,5.0
Oracle,4.0,"Redwood Shores, CA",03-23-2017,y,positive,no opinion,2.0,5.0
Oracle,2.0,,04-09-2017,n,negative,approves,3.0,2.0
Oracle,2.0,,04-09-2017,,,,2.0,5.0
Oracle,3.0,,04-08-2017,,,,,
Oracle,3.0,,04-08-2017,,,,,
Oracle,5.0,,03-24-2017,,,,,
Oracle,5.0,"Orlando, FL",03-24-2017,y,positive,approves,,
Oracle,2.0,"Bozeman, MT",04-06-2017,n,negative,disapproves,3.0,3.0
Oracle,4.0,"Redwood City, CA",03-23-2017,y,neutral,no opinion,5.0,4.0
Oracle,4.0,"Irvine, CA",03-24-2017,y,positive,disapproves,2.0,5.0
Oracle,2.0,"Redwood Shores, CA",04-05-2017,n,negative,disapproves,2.0,2.0
Oracle,3.0,,04-06-2017,,,,,
Oracle,3.0,,04-07-2017,n,negative,disapproves,4.0,2.0
Oracle,3.0,,04-07-2017,,,,3.0,3.0
Oracle,4.0,"Minneapolis, MN",03-13-2017,n,negative,disapproves,4.0,2.0
Oracle,4.0,"San Jose, CA",03-21-2017,y,neutral,approves,5.0,1.0
Oracle,5.0,,03-23-2017,y,positive,approves,5.0,4.0
Oracle,2.0,"Broomfield, CO",04-06-2017,n,positive,approves,4.0,4.0
Oracle,1.0,"San Antonio, TX",04-22-2017,n,neutral,disapproves,2.0,2.0
Oracle,4.0,"Reston, VA",07-21-2016,y,positive,approves,5.0,4.0
Oracle,2.0,,04-07-2017,,,,,
Oracle,2.0,,04-07-2017,,,,3.0,3.0
Oracle,1.0,,04-27-2017,n,,,,
Oracle,4.0,,03-23-2017,y,positive,approves,5.0,3.0
Oracle,1.0,"Redwood City, CA",04-24-2017,n,negative,disapproves,2.0,1.0
Oracle,5.0,"Conshohocken, PA",03-22-2017,y,positive,approves,4.0,4.0
Oracle,1.0,"Pleasanton, CA",04-27-2017,n,negative,disapproves,1.0,2.0
Oracle,3.0,,04-05-2017,y,positive,no opinion,3.0,4.0
Oracle,3.0,,04-05-2017,n,negative,no opinion,1.0,4.0
Oracle,5.0,"New York, NY",03-21-2017,y,positive,approves,4.0,5.0
Oracle,3.0,,04-05-2017,y,positive,no opinion,3.0,4.0
Oracle,3.0,,04-05-2017,n,negative,no opinion,1.0,4.0
Oracle,5.0,"New York, NY",03-21-2017,y,positive,approves,4.0,5.0
Oracle,1.0,,04-26-2017,n,neutral,disapproves,2.0,2.0
Oracle,2.0,,04-05-2017,,,,3.0,5.0
Oracle,2.0,,04-05-2017,n,neutral,,4.0,3.0
Oracle,4.0,,03-21-2017,y,positive,approves,4.0,4.0
Oracle,4.0,"Austin, TX",03-21-2017,y,positive,approves,4.0,4.0
Oracle,4.0,,03-21-2017,y,,,4.0,2.0
Oracle,4.0,"Austin, TX",03-21-2017,,,,,
Oracle,5.0,"San Jose, CA",03-16-2017,y,positive,no opinion,5.0,5.0
Oracle,4.0,,03-20-2017,,,,,
Oracle,3.0,"Denver, CO",04-03-2017,n,neutral,disapproves,4.0,3.0
Oracle,3.0,,04-03-2017,y,neutral,no opinion,4.0,5.0
Oracle,1.0,,04-23-2017,n,negative,no opinion,2.0,2.0
Oracle,3.0,"Burlington, MA",04-02-2017,y,neutral,no opinion,4.0,4.0
Oracle,3.0,"San Francisco, CA",04-02-2017,,,,3.0,3.0
Oracle,5.0,,03-17-2017,,,,,
Oracle,4.0,,03-18-2017,y,positive,approves,5.0,5.0
Oracle,4.0,"Austin, TX",03-18-2017,y,positive,approves,5.0,4.0
Oracle,3.0,"Reston, VA",04-01-2017,y,positive,approves,2.0,3.0
Oracle,3.0,,04-01-2017,y,neutral,no opinion,4.0,3.0
Oracle,1.0,"Atlanta, GA",04-21-2017,n,positive,disapproves,4.0,4.0
Oracle,2.0,,03-31-2017,,,,,
Oracle,4.0,"Redwood City, CA",03-17-2017,,,,4.0,5.0
Oracle,3.0,"Reston, VA",03-29-2017,n,negative,no opinion,4.0,3.0
Oracle,5.0,"Irving, TX",03-16-2017,y,positive,approves,5.0,5.0
Oracle,2.0,,03-31-2017,n,neutral,no opinion,3.0,2.0
Oracle,4.0,,03-15-2017,y,positive,approves,4.0,5.0
Oracle,4.0,,03-16-2017,,,,,
Oracle,1.0,,04-19-2017,n,negative,disapproves,1.0,1.0
Oracle,4.0,"Broomfield, CO",03-13-2017,y,positive,approves,5.0,4.0
Oracle,5.0,,03-15-2017,,,,,
Oracle,1.0,,04-19-2017,n,negative,disapproves,5.0,1.0
Oracle,4.0,,03-15-2017,,,,,
Oracle,4.0,"Bridgewater, NJ",03-15-2017,y,positive,approves,4.0,4.0
